Restaurant_ID,Name,JapaneseName,Station,FirstCategory,SecondCategory,TotalRating,Lat,Long,DinnerPrice,LunchPrice,Price_Category
531,Nikujuuhachi  ,肉十八 六地蔵店,Rokujizo,Yakiniku (BBQ Beef),,3.6666666666666665,34.9321277379282,135.798820079599,￥2000～￥2999,,中價位
532,Gori's Kitchen  ,ゴリーズ キッチン,Jujo,Italian,Pizza,3.433333333333333,34.9714040036815,135.748457902315,￥3000～￥3999, ～￥999,中價位
533,Tenkanoyakinikudaishougun  ,天下の焼肉 大将軍 京都駅前店,Kyoto,Yakiniku (BBQ Beef),Korean cuisine,3.533333333333333,34.9874677450198,135.758862965239,￥3000～￥3999, ～￥999,中價位
533,Tenkanoyakinikudaishougun  ,天下の焼肉 大将軍 京都駅前店,Kyoto,Yakiniku (BBQ Beef),Korean cuisine,3.533333333333333,34.9874677450198,135.758862965239,￥3000～￥3999, ～￥999,中價位
534,Kameya  ,かめや 西店,Saiin,Crab,Fugu (Blowfish),3.6,35.0037832955078,135.731258950996,￥4000～￥4999,￥2000～￥2999,中價位
535,giombashunrou  ,祇園 馬春楼,Gion Shijo,Meat dishes,Regional Cuisine (Other),3.633333333333333,35.0062088490178,135.772780507378,￥8000～￥9999,,高價位
536,Chishokufu  ,知食府,Emmachi,Chinese,Sichuan Cuisine,3.3666666666666667,35.0172235312682,135.731640800471,￥2000～￥2999, ～￥999,平價
537,eetokodori  ,ええとこどり 京都西大路駅前店,Nishioji,Izakaya (Tavern),Yakitori (Grilled chicken),3.566666666666667,34.9801119574073,135.732340228845,￥2000～￥2999,,中價位
538,Kasuian  ,花水庵,Higashiyama,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.5,35.004593686488,135.780302762538,￥6000～￥7999,￥3000～￥3999,高價位
539,Mimasuyamonami  ,ミマスヤ モナミ,Kawaramachi,Creative cuisine,Kyoto Cuisine,4.066666666666666,35.0006804052778,135.76943147919,￥4000～￥4999,￥1000～￥1999,中價位
540,Juunikiyakan  ,十二季家 歓 京都店,Kyoto,Izakaya (Tavern),Kyoto Cuisine,3.533333333333333,34.9835165292173,135.760479679558,￥2000～￥2999, ～￥999,平價
541,kunseitojibi-ruwachi  ,燻製と地ビール 和知,Karasuma,Izakaya (Tavern),Yakitori (Grilled chicken),4.2,35.0046809658873,135.762412711238,￥3000～￥3999,,中價位
542,Torihime  ,とりひめ 河原町店,Kawaramachi,Izakaya (Tavern),Yakitori (Grilled chicken),3.3,35.0050627109849,135.769431299658,￥2000～￥2999,,中價位
543,Cafe Lavender  ,カフェ ラベンダー,Nijo,Buffet style,Izakaya (other),3.6666666666666665,35.0150178405933,135.742204191403,￥1000～￥1999,￥1000～￥1999,平價
544,Kyoutobatake  ,きょうと畑,Kyoto,Shabu Shabu (Japanese Steamboat),Izakaya (Tavern),3.5,34.9874322147137,135.760090920449,￥3000～￥3999,￥2000～￥2999,中價位
545,Fesshimon  ,フェッシモン・・・,Keihan Yamashina,Italian,Bar,3.733333333333333,34.9900580758513,135.809567523856,￥3000～￥3999,￥1000～￥1999,中價位
546,nikuyaoushin  ,肉家 桜真,Karasuma Oike,Yakiniku (BBQ Beef),Kyoto Cuisine,4.033333333333333,35.0116048692233,135.757929986961,￥8000～￥9999,,高價位
547,Sumibirobataikoru  ,炭火炉端イコール,Shijo,Izakaya (Tavern),Seafood,3.566666666666667,35.0021792152744,135.758190121553,￥3000～￥3999,,中價位
548,Hisa  ,長崎ちゃんぽん・皿うどん専門店 尚 ,Emmachi,Champon Noodle,Ramen,3.533333333333333,35.0184085511744,135.724134147115,￥1000～￥1999, ～￥999,平價
549,Horumondaigorou  ,ほるもん大五郎,Gion Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4.2,35.0042417756858,135.774278690435,￥5000～￥5999,,高價位
550,Hikohachi  ,彦八,Gion Shijo,Sushi,Seafood,3.633333333333333,35.000418626906,135.777336112542,￥5000～￥5999,￥1000～￥1999,中價位
551,Matsusakagyuuwattsu  ,松阪牛 What’s,Karasuma Oike,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.3666666666666667,35.0083900379547,135.758005559052,￥8000～￥9999,,高價位
552,FORTUNE GARDEN KYOTO  ,フォーチュンガーデンキョウト,Kyoto Shiyakusho Mae,Bistro,Western Cuisine,4.2,35.0125174606404,135.768751823969,￥4000～￥4999,￥1000～￥1999,中價位
553,Enrian  ,えんり庵 大手筋店,Fushimi Momoyama,Creative cuisine,Japanese food (other),3.8,34.9328131277709,135.764153653357,￥4000～￥4999,￥1000～￥1999,中價位
554,kyuushuusakabaajito  ,九州酒場 あじと,Nishi Maizuru,Izakaya (Tavern),Fowl,3.6,35.4450840478361,135.327884910655,￥4000～￥4999,,中價位
555,Heso  ,へそ 京都駅前店,Kyoto,Standing style soba,Izakaya (Tavern),3.7,34.9890814844868,135.760190280706,￥1000～￥1999, ～￥999,平價
556,Kyounozenkuruma  ,京の禅 車 四条烏丸店,Shijo,Izakaya (Tavern),Yakitori (Grilled chicken),4.466666666666667,35.0019159878339,135.762640597394,￥4000～￥4999,￥1000～￥1999,中價位
557,oushuuizakayabiruzu  ,欧州居酒屋 Bill’s,Fushimi Momoyama,Izakaya (Tavern),Pizza,3.433333333333333,34.9331705620257,135.762578489939,￥3000～￥3999,,中價位
558,Aburishibuya  ,あぶり渋屋 山科駅前店,Keihan Yamashina,Izakaya (Tavern),Robatayaki,3.4,34.9895299150812,135.81621255186,￥5000～￥5999,,高價位
559,Norakuro  ,まちかどマルシェ Norakuro,Nishioji,Italian,Bistro,3.5,34.9868846343161,135.736232371555,￥3000～￥3999,￥1000～￥1999,中價位
560,Fuubitosuuro  ,ふうびとすうろ,Kawaramachi,Bar,Steak,3.533333333333333,35.0024990219314,135.764982320515,￥3000～￥3999,,中價位
561,Kaisendokorowatanabeya  ,海鮮処 わたなべや,Karasuma Oike,Seafood,Izakaya (Tavern),3.7666666666666666,35.0121923659181,135.761338287963,￥4000～￥4999,,中價位
562,Gioniwamoto  ,祇園　岩元,Gion Shijo,Kyoto Cuisine,Kappo (Traditional Japanese),4.266666666666667,35.0026291866409,135.7752089652,￥10000～￥14999,￥4000～￥4999,高價位
563,Gyuutankeisuke  ,牛タン圭助 京都駅前店,Kyoto,Izakaya (Tavern),Gyutan (Beef tongue),3.633333333333333,34.9874088836333,135.760077033787,￥3000～￥3999,,中價位
564,Oribuoirusemmontenaorio  ,オリーブオイル料理専門店 A・Olio,Sanjo,Bistro,Steak,3.6666666666666665,35.0075935848322,135.771154906653,￥3000～￥3999,￥2000～￥2999,中價位
565,Seichuuan  ,聖宙庵,Mototanaka,French,Western Food (Other),3.533333333333333,35.0234566833485,135.791238063938,￥5000～￥5999,￥3000～￥3999,中價位
566,Kyoukurozakura  ,京・黒桜,Gion Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.6,35.0049974654336,135.770685898467,￥5000～￥5999,,高價位
567,Nettaishokudou  ,熱帯食堂 四条河原町店,Gion Shijo,Thailand cooking,,3.8333333333333335,35.0036200378739,135.770765280341,￥2000～￥2999, ～￥999,平價
568,Toriseetakoyakushiten  ,鳥せゑ 蛸薬師店,Karasuma,Yakitori (Grilled chicken),Izakaya (Tavern),3.6,35.0060560797894,135.761451338878,￥3000～￥3999, ～￥999,中價位
569,Fujiishi  ,藤石 本店,Gion Shijo,Kappo (Traditional Japanese),Japanese food (other),4.133333333333334,35.0042929037766,135.775563859125,￥4000～￥4999,,中價位
570,yakinikuyaruki  ,焼肉やる気 高野店,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),3.6666666666666665,35.0424933999691,135.783447001167,￥2000～￥2999,,中價位
570,yakinikuyaruki  ,焼肉やる気 高野店,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),3.6666666666666665,35.0424933999691,135.783447001167,￥2000～￥2999,,中價位
570,yakinikuyaruki  ,焼肉やる気 高野店,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),3.6666666666666665,35.0424933999691,135.783447001167,￥2000～￥2999,,中價位
570,yakinikuyaruki  ,焼肉やる気 高野店,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),3.6666666666666665,35.0424933999691,135.783447001167,￥2000～￥2999,,中價位
570,yakinikuyaruki  ,焼肉やる気 高野店,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),3.6666666666666665,35.0424933999691,135.783447001167,￥2000～￥2999,,中價位
571,Unkai  ,雲海,Nijojo Mae,Kaiseki (Traditional Japanese),Sushi,3.533333333333333,35.0126132859341,135.752975629768,￥8000～￥9999,￥3000～￥3999,高價位
572,Izakayamaruya  ,居酒屋 まるや,Kawaramachi,Izakaya (Tavern),Japanese food (other),3.6,35.0062175886411,135.769308178932,￥2000～￥2999,,中價位
573,kyoutoarashiyamagoseiyuunoyadoranzan  ,京都・嵐山 ご清遊の宿 らんざん,Arashiyama,Other,,3.566666666666667,35.0139667695544,135.674451255559,￥6000～￥7999,￥3000～￥3999,高價位
574,Shimogamosaryou  ,下鴨茶寮 本店,Demachiyanagi,Kaiseki (Traditional Japanese),Kyoto Cuisine,4.133333333333334,35.0341194079277,135.773971784747,￥15000～￥19999,￥8000～￥9999,頂級
575,Kifunekiraku  ,貴船喜らく,Kurama,Kaiseki (Traditional Japanese),Kyoto Cuisine,4.1,35.121465435077,135.763333646673,￥10000～￥14999,￥3000～￥3999,高價位
576,Nikuyasuzu  ,肉や すず,Shichijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.733333333333333,34.9891627269843,135.768209610961,￥3000～￥3999,￥1000～￥1999,中價位
577,KITAYAMA MONOLITH  ,北山モノリス,Shugakuin,Kaiseki (Traditional Japanese),Kyoto Cuisine,3.8,35.0532023785241,135.790545640787,￥6000～￥7999,￥3000～￥3999,高價位
578,Watanabe  ,ローストビーフの店 ワタナベ ,Nijojo Mae,Beef dishes,French,4.233333333333333,35.0106682253045,135.753496787151,￥5000～￥5999,￥5000～￥5999,高價位
579,clover  ,イタリア食堂ワインバル クローバー,Sanjo,Dining bar,Italian,3.6,35.0075169001933,135.769656423521,￥3000～￥3999,,中價位
580,hamba-guandosute-kipondo  ,ハンバーグ＆ステーキ 听 梅小路店,Tambaguchi,Hamburger Steak,Steak,3.7,34.9893381057758,135.7432611193,￥1000～￥1999,￥1000～￥1999,平價
581,Gempinfugukyoutoekimaenoseki  ,玄品ふぐ 京都駅前の関,Kyoto,Fugu (Blowfish),Hot Pot (other),3.433333333333333,34.9882018600231,135.760400581518,￥4000～￥4999,￥3000～￥3999,中價位
582,guramuromanthikkumairu-mu  ,g ロマンティックマイルーム,Kyoto Shiyakusho Mae,Dining bar,Italian,3.6,35.0074640381739,135.764509908928,￥2000～￥2999,,中價位
583,Giombengara  ,祗園べんがら,Gion Shijo,Kaiseki (Traditional Japanese),Kyoto Cuisine,3.533333333333333,35.0047375449195,135.773644831362,￥8000～￥9999,￥4000～￥4999,高價位
584,gochisouizakayaippaiippai  ,御馳走居酒屋 いっぱいいっぱい 深草店,Fujinomori,Izakaya (Tavern),Seafood,3.6,34.9591012183019,135.768103226105,￥2000～￥2999,,中價位
585,uotanafumibun  ,魚棚ふみ文,Sanjo,Kappo (Traditional Japanese),Kyoto Cuisine,3.566666666666667,35.0083107259379,135.770902394605,￥5000～￥5999,,高價位
586,Kyouhorumonkura  ,京ホルモン 蔵 四条寺町店,Kawaramachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.4,35.0035175580113,135.766923779049,￥3000～￥3999, ～￥999,中價位
587,itariambarutoreotto  ,イタリアンバルTreotto,Omiya,Italian,Pizza,3.566666666666667,35.0043310382601,135.748510548589,￥3000～￥3999,,中價位
588,Buraitonkicchin  ,ブライトンキッチン,Keihan Yamashina,Buffet style,Western Cuisine,3.533333333333333,34.9914324974048,135.816673259334,￥2000～￥2999,￥2000～￥2999,中價位
589,Aritsune  ,有恒,Kyoto Shiyakusho Mae,Kappo (Traditional Japanese),Kyoto Cuisine,4.0,35.0136786894351,135.766697218916,￥8000～￥9999,,高價位
590,Akayashirosakae  ,あかやしろ榮,Kawaramachi,Yakiniku (BBQ Beef),Izakaya (Tavern),3.433333333333333,35.0027941861968,135.764822728478,￥4000～￥4999,,中價位
591,Kihara  ,きはら,Marutamachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.633333333333333,35.0145004059064,135.758677569336,￥4000～￥4999, ～￥999,中價位
592,Kamon  ,花門-kamon-,Kawaramachi,Italian,Bar,3.8666666666666663,35.000848950131,135.766670311855,￥3000～￥3999,￥1000～￥1999,中價位
593,Mew’z cafe  ,ミューズ カフェ,Kyoto Shiyakusho Mae,Dining bar,Thailand cooking,3.466666666666667,35.0140803189745,135.767031061588,￥2000～￥2999, ～￥999,平價
594,kyougokushinobinosato  ,京極忍びの里,Kawaramachi,Creative cuisine,Sushi,3.433333333333333,35.0046718932308,135.767739213735,￥3000～￥3999,,中價位
595,Takaraya  ,宝や 八条口店,Kujo,Izakaya (Tavern),Yakitori (Grilled chicken),3.4,34.9818253292414,135.760938885954,￥2000～￥2999,,中價位
596,datten  ,ダッテン,Gion Shijo,Italian,Bar,3.9,35.0029146749286,135.773106071146,￥4000～￥4999,,中價位
597,Tatsumi  ,多津美,Saiin,Kappo (Traditional Japanese),Sushi,3.2666666666666666,35.0029129537785,135.731653525997,￥5000～￥5999,,高價位
598,chuugokuryourikoukaryuuhou  ,中国料理 皇家龍鳳,Kyoto,Chinese,Dim sum,3.6666666666666665,34.986018067405,135.752539668245,￥6000～￥7999,￥3000～￥3999,高價位
599,Kaburaya  ,蕪屋,Gion Shijo,Kyoto Cuisine,Creative cuisine,4.1,35.0033787289252,135.774285226606,￥4000～￥4999,,中價位
600,Kaiseitei  ,開晴亭 北山店,Kitayama,French,Italian,3.7,35.0511669200994,135.767739572989,￥4000～￥4999,￥2000～￥2999,中價位
601,Kushikatsutakoyakiseichan  ,串かつ たこ焼き せいちゃん 京都駅前店,Kyoto,Izakaya (Tavern),Takoyaki,3.466666666666667,34.9882171369867,135.76044752136,￥2000～￥2999,,中價位
602,Gyuuzen  ,牛禅 四条烏丸店,Shijo,Shabu Shabu (Japanese Steamboat),Sukiyaki,3.466666666666667,35.0026266942601,135.759854407176,￥4000～￥4999,,中價位
603,Kyouzakanafukuya  ,京肴 ふくや,Nijojo Mae,Izakaya (Tavern),Seafood,3.5,35.0087214433883,135.750880427406,￥4000～￥4999,,中價位
604,Toto  ,魚源,Nishi Maizuru,Seafood,Sushi,3.433333333333333,35.443161202914,135.328169142247,￥4000～￥4999,￥1000～￥1999,中價位
605,Ganko  ,がんこ 高瀬川二条苑,Kyoto Shiyakusho Mae,Kaiseki (Traditional Japanese),Shabu Shabu (Japanese Steamboat),4.133333333333334,35.0127699701935,135.77084497184,￥5000～￥5999,￥3000～￥3999,中價位
605,Ganko  ,がんこ 高瀬川二条苑,Kyoto Shiyakusho Mae,Kaiseki (Traditional Japanese),Shabu Shabu (Japanese Steamboat),4.133333333333334,35.0127699701935,135.77084497184,￥3000～￥3999,￥1000～￥1999,中價位
606,PASTA MORE  ,パスタモーレ 京都駅店,Kyoto,Italian,French,3.633333333333333,34.9846169425753,135.759077245365,￥2000～￥2999,￥1000～￥1999,平價
607,Kyoumachibaru  ,京町バル,Momoyamagoryomae,Dining bar,Izakaya (Tavern),3.3,34.9332422663806,135.765175215425,￥4000～￥4999,,中價位
608,wagyuuyakinikutoku  ,和牛焼肉 徳,Sanjo,Yakiniku (BBQ Beef),Korean cuisine,3.966666666666667,35.0063420782855,135.772658172762,￥6000～￥7999,￥1000～￥1999,中價位
609,Dembei  ,伝兵衛,Kurama,Soba,Kamameshi (Clay pot rice),3.633333333333333,35.1208407650961,135.762499300282,￥1000～￥1999,,平價
610,Tsukinokurabito  ,月の蔵人,Fushimi Momoyama,Kappo (Traditional Japanese),Dining bar,4.166666666666667,34.9305938797046,135.761806728228,￥3000～￥3999,￥1000～￥1999,中價位
611,Kinnotori  ,金の鶏 京都駅本店,Kujo,Izakaya (Tavern),Yakitori (Grilled chicken),3.566666666666667,34.9816634074628,135.761244979099,￥3000～￥3999,,中價位
612,Zekuu  ,是空,Imadegawa,Ramen,Boneless deep-fried chicken,3.433333333333333,35.0295781322478,135.75264459839, ～￥999, ～￥999,平價
613,Rojimon  ,露地もん,Karasuma Oike,Izakaya (Tavern),Kyoto Cuisine,4.133333333333334,35.0103674756545,135.756446000514,￥5000～￥5999,,高價位
614,Aiemuo  ,ＩＭＯ,Shichijo,Pizza,Dining bar,3.1666666666666665,34.9891015314119,135.762999490922,￥2000～￥2999,,中價位
615,Al Vere  ,アルヴェーレ,Momoyamagoryomae,Italian,Pasta,3.6666666666666665,34.9332295379167,135.764975879634,￥3000～￥3999, ～￥999,中價位
616,Nijoukiduki  ,二條 葵月,Kyoto Shiyakusho Mae,Sushi,Creative cuisine,4.2,35.0135911599358,135.764472407717,￥6000～￥7999,￥1000～￥1999,中價位
617,Hirarinteitemboukaku  ,平林亭  展望閣,Kyoto,Izakaya (Tavern),Kyoto Cuisine,3.7,34.9894197784287,135.760006669268,￥3000～￥3999,,中價位
618,Kyoutogiommiyagawachououmie  ,京都祇園 宮川町 近江栄,Kiyomizu Gojo,Wine bar,Bar,3.6666666666666665,34.9993616809574,135.770777816982,￥4000～￥4999,,中價位
619,kibunebeniya  ,貴船べにや,Kurama,Kaiseki (Traditional Japanese),Kyoto Cuisine,4.066666666666666,35.1167956173022,135.761073216075,￥6000～￥7999,￥6000～￥7999,高價位
620,Koikoi  ,コイコイ,Gion Shijo,Yakitori (Grilled chicken),Kushi-age (Fried Skewer),3.3,35.0059291159742,135.770727342295,￥2000～￥2999,,中價位
621,Suiba  ,すいば 蛸薬師室町店,Karasuma,Stand Bar,Dining bar,4.2,35.0062037641349,135.757006701205,￥1000～￥1999,,平價
621,Suiba  ,すいば 蛸薬師室町店,Karasuma,Stand Bar,Dining bar,4.2,35.0062037641349,135.757006701205,￥1000～￥1999,,平價
622,Bussarakan  ,佛沙羅館,Kiyomizu Gojo,Thailand cooking,Creative cuisine,3.533333333333333,34.9997574426168,135.769097938274,￥4000～￥4999,￥1000～￥1999,中價位
623,Saikouchou  ,彩香鳥,Ogura,Yakitori (Grilled chicken),Izakaya (Tavern),3.466666666666667,34.896595325331,135.779503768287,￥3000～￥3999,,中價位
624,Noukoutoripaitanramemmisora  ,濃厚鶏白湯ラーメン 美空,Kawaramachi,Ramen,Tsukemen,3.4,35.0012841378747,135.768565480319, ～￥999, ～￥999,平價
625,Yakinikutoraji  ,焼肉トラジ 京都店,Kyoto,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.533333333333333,34.9882521084398,135.759027359917,￥5000～￥5999,￥1000～￥1999,中價位
626,Ganko  ,がんこ 京都駅ビル店,Kyoto,Kaiseki (Traditional Japanese),Japanese food (other),3.633333333333333,34.9859973602796,135.759638246329,￥5000～￥5999,￥3000～￥3999,中價位
626,Ganko  ,がんこ 京都駅ビル店,Kyoto,Kaiseki (Traditional Japanese),Japanese food (other),3.633333333333333,34.9859973602796,135.759638246329,￥3000～￥3999,￥1000～￥1999,中價位
627,Sajjoupakuchi  ,三条パクチー,Kyoto Shiyakusho Mae,Thailand cooking,Izakaya (Tavern),4.1,35.0090097415401,135.76653439185,￥2000～￥2999, ～￥999,平價
628,Gionhatanaka  ,祇園畑中,Gion Shijo,Ryokan,Kyoto Cuisine,4.3,35.0023273381457,135.778853676405,￥10000～￥14999,￥5000～￥5999,高價位
629,YURURI  ,ユルリ,Jingu Marutamachi,Izakaya (Tavern),,3.566666666666667,35.0157998876016,135.768767504871,￥4000～￥4999,￥2000～￥2999,中價位
630,Yakinikushoukakuoukiyamachitei  ,焼肉匠覚王木屋町亭,Sanjo,Yakiniku (BBQ Beef),Gyutan (Beef tongue),3.6,35.0070330674757,135.769909480337,￥3000～￥3999,,中價位
631,Houshouan  ,烹祥庵,Gion Shijo,Kyoto Cuisine,Tofu,3.533333333333333,35.0050605229677,135.771185298533,￥4000～￥4999,,中價位
632,Kankokuanjupontochourinanha  ,韓国酒肴　先斗町　李南河,Gion Shijo,Korean cuisine,Asian & ethnic cuisine (and others),4.2,35.005508525544,135.770895579745,￥4000～￥4999,,中價位
633,oumigyuujukuseisute-kiichigo-kyu-roku  ,近江牛熟成ステーキ1596,Sanjo,Steak,Yakiniku (BBQ Beef),3.633333333333333,35.0063734635797,135.772644561336,￥3000～￥3999,,中價位
634,Yukinoshita  ,雪ノ下 京都本店,Nijojo Mae,Pancake,Shaved ice (snow cone),4.033333333333333,35.0084717971417,135.753701315737,￥1000～￥1999,￥1000～￥1999,平價
635,Yakinikuhorumonfukukawa  ,焼肉・ホルモン福川,Omiya,Yakiniku (BBQ Beef),,3.533333333333333,35.0039224866354,135.749414381225,￥3000～￥3999,,中價位
636,Purachinabifu  ,プラチナビーフ,Gion Shijo,Teppanyaki,Steak,4.333333333333333,35.0033429568534,135.772785522492,￥5000～￥5999,,高價位
637,Gionroiro  ,祇園 呂色,Gion Shijo,French,,4.533333333333333,35.0039998663877,135.774809490824,￥20000～￥29999,￥10000～￥14999,頂級
638,Gyuurakutei  ,牛楽亭,Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.6666666666666665,35.0038542911101,135.756886263826,￥5000～￥5999,,高價位
639,Ristorante t.v.b  ,リストランテ ティ ヴォリオ ベーネ,Gion Shijo,Italian,Wine bar,4.033333333333333,35.0024586542841,135.775492838365,￥15000～￥19999,￥5000～￥5999,頂級
640,YEBISU  ,担担麺 胡,Keihan Yamashina,Dandan noodles,Ramen,3.633333333333333,34.9898807038199,135.815807569343, ～￥999,,平價
641,Takayasuzekuu  ,高安 是空,Karasuma,Ramen,,3.8333333333333335,35.0062515568525,135.758154659223, ～￥999, ～￥999,平價
642,Koshitsuyakinikugokkoya  ,個室焼肉 ごっこや,Kyoto Shiyakusho Mae,Yakiniku (BBQ Beef),Izakaya (Tavern),3.466666666666667,35.0147310969732,135.767848185985,￥3000～￥3999,,中價位
643,Ebisu  ,恵比朱,Kyoto,Ramen,Chinese,4.066666666666666,34.9879265422866,135.760671004052, ～￥999, ～￥999,平價
644,izakayakyounoshunsaiirodori  ,居酒屋 京の旬菜いろどり,Kyoto,Izakaya (Tavern),Seafood,3.533333333333333,34.9875927316899,135.758865181522,￥3000～￥3999,,中價位
645,matono  ,まとの,Gion Shijo,Kappo (Traditional Japanese),Kaiseki (Traditional Japanese),4.466666666666667,35.0015654801733,135.779138965567,￥10000～￥14999,￥4000～￥4999,高價位
646,Shiunsen  ,紫雲仙,Kyoto Shiyakusho Mae,Soba,Kappo (Traditional Japanese),4.066666666666666,35.0101610034653,135.766315468137,￥3000～￥3999,￥1000～￥1999,中價位
647,BEER PUB Takumiya  ,タクミヤ,Karasuma Oike,Dining bar,Italian,4.033333333333333,35.0121406935032,135.760692788396,￥3000～￥3999,,中價位
648,Kidoriya  ,季鶏屋,Kyoto,Izakaya (Tavern),Yakitori (Grilled chicken),3.533333333333333,34.988058244401,135.759262904836,￥2000～￥2999, ～￥999,平價
649,Kumamotosougouinshokutemmao  ,隈本総合飲食店 MAO,Karasuma,Bar,Cafe,3.3,35.0053475358147,135.76095613485,￥3000～￥3999, ～￥999,中價位
650,shijoupakuchi-  ,四条パクチー,Shijo,Thailand cooking,Izakaya (Tavern),3.5,35.0038231679774,135.756007449356,￥2000～￥2999, ～￥999,平價
651,SOUDEN  ,手鞠鮨と日本茶 宗田,Karasuma Oike,Sushi,,3.633333333333333,35.0088970819979,135.756710768444,￥5000～￥5999,￥2000～￥2999,中價位
652,Kyoutotsuyushabuchiriri  ,京都つゆしゃぶCHIRIRI 本店,Marutamachi,Shabu Shabu (Japanese Steamboat),Sukiyaki,4.266666666666667,35.0180798378606,135.757863280496,￥6000～￥7999,￥2000～￥2999,中價位
653,waintoonikudaisen  ,わいんとお肉 だいせん,Gojo,Italian,Yakiniku (BBQ Beef),3.566666666666667,34.9909665639959,135.760382677935,￥4000～￥4999,,中價位
654,Gokyou  ,牛京 西陣本店,Kuramaguchi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.433333333333333,35.0381862378458,135.751490980704,￥3000～￥3999,,中價位
654,Gokyou  ,牛京 西陣本店,Kuramaguchi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.433333333333333,35.0381862378458,135.751490980704,￥3000～￥3999,,中價位
655,Daburin  ,ダブリン,Kyoto Shiyakusho Mae,Pub,Beer,3.7,35.0113039996657,135.769916505334,￥2000～￥2999,,中價位
656,Enyahanare  ,円屋 ハナレ,Karasuma,Izakaya (Tavern),Yakitori (Grilled chicken),3.333333333333333,35.0044547903775,135.757340920641,￥3000～￥3999, ～￥999,中價位
657,koubegyuuyakinikutaishitei  ,神戸牛 焼肉 大志亭 木屋町店,Kawaramachi,Yakiniku (BBQ Beef),Chiritori nabe (tripe),3.733333333333333,35.0047213758628,135.77022844917,￥4000～￥4999,,中價位
658,nihonryourisakuragawa  ,日本料理 櫻川,Kyoto Shiyakusho Mae,Kaiseki (Traditional Japanese),Kappo (Traditional Japanese),4.566666666666666,35.0121764197554,135.770683901434,￥20000～￥29999,￥8000～￥9999,頂級
659,Sushikawano  ,鮨 かわの,Kitaoji,Sushi,Seafood,4.133333333333334,35.0442106378469,135.766850980753,￥20000～￥29999,￥8000～￥9999,頂級
660,Mameyagenzou  ,豆屋源蔵,Kyoto Shiyakusho Mae,Kyoto Cuisine,Tofu,3.433333333333333,35.0122103048116,135.770671956423,￥6000～￥7999,￥3000～￥3999,高價位
661,chuukasobatakayasu  ,中華そば 高安,Ichijoji,Ramen,Boneless deep-fried chicken,4.066666666666666,35.0450520454606,135.785180350519, ～￥999, ～￥999,平價
662,Kyouhorumontaisha  ,京・ホルモン大社,Kawaramachi,Horumon (BBQ Offel),Motsu Nabe (Offel Hot Pot),3.733333333333333,35.005134390468,135.770413137038,￥3000～￥3999,,中價位
663,cafe Cento Cento  ,カフェ チェントチェント 京都駅店,Kyoto,Cafe,Pasta,3.3,34.9859890277939,135.75963574692,￥2000～￥2999,￥1000～￥1999,平價
664,yakinikubunya  ,焼肉 文屋,Tambaguchi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4.133333333333334,34.9889281157548,135.741321854788,￥5000～￥5999,,高價位
665,Teuchisobaminagawa  ,手打ち蕎麦みながわ 京・御池,Karasuma Oike,Soba,Izakaya (Tavern),3.433333333333333,35.0110987840461,135.756315699884,￥1000～￥1999,￥1000～￥1999,平價
666,Kerara  ,ケララ,Kyoto Shiyakusho Mae,India cuisine,Indian curry,3.566666666666667,35.0098627450874,135.768780277167,￥2000～￥2999,￥1000～￥1999,平價
667,Maribu  ,marib,Shijo,Dining bar,Bar,3.533333333333333,35.0026700483595,135.761181517186, ～￥999, ～￥999,平價
668,takoyakimihashiya  ,たこ焼き みはし屋,Mototanaka,Takoyaki,,3.533333333333333,35.0353744013964,135.781282786454, ～￥999, ～￥999,平價
669,Taverunamezzanotte  ,Taverna　Mezzanotte,Kawaramachi,Italian,Bar,4.433333333333334,35.0013402949916,135.769628241186,￥4000～￥4999,,中價位
670,Shunsaitempuraarima  ,旬菜 天ぷら 有馬,Shijo,Fried Foods (other),Kappo (Traditional Japanese),3.4,35.0002149211369,135.75805652094,￥4000～￥4999,￥1000～￥1999,中價位
671,Kitanoguriru  ,北野グリル イオンモールKYOTO店,Kyoto,Hamburger Steak,Croquette,3.533333333333333,34.983286733945,135.754890432103,￥1000～￥1999,￥1000～￥1999,平價
672,Torishinoguraten  ,とり心 小倉店,Ogura,Izakaya (Tavern),Yakitori (Grilled chicken),3.4,34.897215844954,135.781246372772,￥3000～￥3999,￥3000～￥3999,中價位
